"";"0.5";"0.75";"1";"1.25";"1.5";"1.75";"2"
"10";0,0309043396893376;0,112923886647511;0,0711381846818205;0,0473203119336448;0,799530329889112;1,36119081438887;0,0281889868555986
"20";0,0309043397199727;0,115876935137372;0,0647859011468063;0,0346889477268367;0,697615011020174;0,862478834517772;1,14217028964864
"30";0,0309043397255161;0,116069442375716;0,064739014015036;0,0585897235645456;0,723978357744236;0,818529301913486;1,75089174678893
"40";0,0309043397159433;0,116081602115671;0,0647387675705962;0,0339043895107186;0,724074271154486;0,663898377193186;1,75550173840432
"50";0,0309043397191754;0,11608236860177;0,0647387662524531;0,058991339798417;0,724074552508768;0,27620736072561;1,3237310915669
"60";0,0309043397170461;0,116082416879963;0,0647387662575734;0,0339029999572075;0,724074553321821;0,603606378955634;0,92639953838901
"70";0,0309043397224719;0,116082419904844;0,0647387662721883;0,0589917259632709;0,724074553332088;0,54793148076436;1,66353111239796
"80";0,0309043397238809;0,116082420130934;0,0647387662770458;0,0339029987445151;0,724074553333012;0,748440982586152;1,19425981590524
"90";0,030904339718942;0,116082420142306;0,0647387662767581;0,0589917262199043;0,724074553321757;0,7103935068503;1,87632419462696
"100";0,0309043397157439;0,116082420139043;0,0647387662656397;0,0339029987392862;0,724074553321504;0,276372469696112;0,162598608371308
"110";0,0309043397188103;0,116082420121991;0,0647387662594706;0,0589917262074191;0,724074553325529;0,276616442290396;0,129082585262451
"120";0,0309043397200258;0,116082420122848;0,0647387662679216;0,0339029987372359;0,724074553333086;0,276616441670776;1,7627221802565
"130";0,0309043397203353;0,116082420129594;0,0647387662648864;0,0589917262774579;0,724074553332789;0,276616441670919;0,818691710998776
"140";0,030904339720142;0,1160824201176;0,0647387662863676;0,033902998749126;0,724074553330077;0,276616441670969;0,513382964595464
"150";0,0309043397191865;0,116082420128658;0,0647387662763297;0,0589917262946731;0,724074553331848;0,276616441672168;0,135027995650192
"160";0,0309043397209961;0,116082420138401;0,0647387662468976;0,033902998746145;0,724074553334299;0,27661644167074;2,17893795266572
"170";0,0309043397205636;0,116082420151965;0,0647387662513694;0,0589917263180259;0,724074553334027;0,276616441672305;0,907654059490576
"180";0,0309043397185734;0,116082420129956;0,0647387662801988;0,0339029987403717;0,724074553325432;0,276616441670462;0,333048941204312
"190";0,030904339719061;0,116082420108551;0,064738766247052;0,0589917263033958;0,724074553338846;0,276616441671593;0,0304968661085436
"200";0,0309043397174316;0,116082420113816;0,0647387662381801;0,0339029987457344;0,724074553328547;0,27661644167237;0,0862409497782921
"210";0,0309043397190466;0,116082420121141;0,0647387662694798;0,058991726264948;0,724074553331284;0,27661644167149;1,19957356898045
"220";0,0309043397175031;0,11608242011302;0,0647387662553613;0,0339029987524115;0,724074553336313;0,276616441670782;3,73434076455729
"230";0,0309043397204274;0,116082420133125;0,0647387662453751;0,0589917262989192;0,7240745533343;0,27661644167138;1,49595130146249
"240";0,030904339718104;0,116082420114002;0,0647387662457773;0,0339029987457408;0,72407455332978;0,276616441669921;0,282109951239048
"250";0,0309043397192176;0,116082420162165;0,0647387662765003;0,0589917262086783;0,724074553333946;0,276616441670934;0,234346909674273
"260";0,0309043397184732;0,116082420105444;0,0647387662692964;0,0339029987502671;0,724074553332039;0,276616441670441;0,221304893195569
"270";0,0309043397173584;0,116082420142693;0,0647387662771279;0,0589917262088882;0,724074553337713;0,276616441670904;0,16877491050486
"280";0,0309043397185454;0,116082420113592;0,0647387662585451;0,0339029987492053;0,724074553326307;0,276616441670003;0,190280978730695
"290";0,0309043397165669;0,116082420108114;0,0647387662756122;0,0589917262212604;0,724074553329114;0,276616441671184;0,206398555764994
"300";0,0309043397152934;0,116082420124872;0,0647387662798447;0,0339029987438843;0,724074553337213;0,276616441670737;0,396103426724102
"310";0,0309043397213455;0,116082420102552;0,0647387662532864;0,0589917262449412;0,724074553322702;0,276616441669927;0,283228513944185
"320";0,030904339720105;0,116082420145049;0,0647387662693355;0,0339029987494832;0,724074553335969;0,276616441671264;0,235257344646354
"330";0,030904339719236;0,116082420145167;0,0647387662829774;0,0589917262007698;0,724074553331768;0,276616441671708;0,221809209212758
"340";0,0309043397197502;0,116082420156003;0,0647387662593428;0,0339029987526849;0,724074553334681;0,276616441672448;0,168747617021691
"350";0,030904339716002;0,116082420128365;0,0647387662489279;0,0589917262626632;0,72407455333377;0,276616441672872;0,189694645462924
"360";0,0309043397183829;0,116082420140094;0,0647387662675216;0,0339029987517197;0,724074553333165;0,276616441672107;0,205789751072964
"370";0,0309043397207794;0,116082420138059;0,0647387662709238;0,0589917262125116;0,724074553340732;0,276616441670386;0,396405666696369
"380";0,0309043397180679;0,116082420154995;0,0647387662524487;0,0339029987473493;0,724074553328013;0,276616441671401;0,286573994399992
"390";0,0309043397208177;0,116082420147953;0,0647387662715644;0,0589917263396967;0,724074553331117;0,276616441671119;0,235960474602264
"400";0,0309043397173525;0,116082420128988;0,0647387662472805;0,0339029987459139;0,72407455332554;0,276616441671715;0,22158435250732
"410";0,0309043397187455;0,116082420164016;0,0647387662780545;0,0589917262093046;0,724074553328967;0,276616441670489;0,168694487431233
"420";0,0309043397172589;0,11608242012762;0,064738766268113;0,0339029987458291;0,724074553328806;0,276616441672147;0,188577160715779
"430";0,0309043397190114;0,11608242013744;0,0647387662632981;0,0589917263279442;0,724074553323383;0,276616441670801;0,206184197757725
"440";0,0309043397193505;0,116082420106925;0,0647387662830995;0,033902998741989;0,724074553334687;0,276616441671414;0,39649763740967
"450";0,0309043397149559;0,1160824201362;0,0647387662617748;0,0589917262136988;0,724074553336943;0,276616441671725;0,287598085855543
"460";0,0309043397188828;0,116082420113957;0,064738766270032;0,0339029987420337;0,724074553334907;0,276616441671297;0,235615689072238
"470";0,0309043397208349;0,116082420137208;0,0647387662574187;0,0589917262093791;0,724074553332689;0,276616441671063;0,221748487343381
"480";0,0309043397194363;0,116082420118198;0,0647387662864129;0,0339029987465745;0,724074553320889;0,276616441671725;0,168724239876115
"490";0,0309043397225965;0,116082420109785;0,0647387662194648;0,0589917261722674;0,724074553334532;0,276616441672427;0,189199062172179
"500";0,0309043397195472;0,11608242011141;0,0647387662478425;0,03390299874894;0,724074553331402;0,276616441670866;0,205725644211544
